movie_id,genre_ids
3025,"[27, 878, 10749]"
76817,"[35, 14]"
187442,[35]
345875,"[53, 27, 9648]"
279997,"[35, 27]"
85032,"[18, 27]"
313985,[]
68184,"[35, 10749]"
40768,[99]
253304,[99]
79997,"[28, 18, 36]"
50526,"[99, 10769, 10402]"
77600,[]
79516,"[28, 16]"
360627,[]
36620,"[27, 53, 99]"
26314,[35]
176535,[18]
74921,[]
153266,[35]
78326,[53]
58553,"[35, 10749]"
36626,[35]
31855,"[18, 10402]"
13274,"[28, 12, 16]"
16907,"[35, 28, 16, 12]"
209385,[18]
36377,[]
144942,"[35, 10770]"
176037,[53]
329550,"[35, 10749]"
38941,[]
282768,[35]
90909,[16]
93862,"[18, 10769]"
152388,[]
85434,"[10752, 9648, 18]"
169009,"[18, 10751, 14]"
285011,"[10402, 18]"
110372,"[27, 53, 878, 10769]"
48431,[53]
108246,[18]
133255,[37]
63654,"[28, 10751, 53]"
71918,"[28, 35, 80]"
106495,"[35, 80, 18]"
54242,"[35, 18]"
190183,[9648]
165462,"[10749, 9648]"
156981,[27]
193439,"[35, 28]"
257907,[18]
267483,[18]
284514,"[28, 35]"
351145,[53]
38057,"[18, 10751, 10769]"
113843,[18]
218221,[18]
339790,[99]
126423,[99]
322400,[99]
153444,[]
184819,"[18, 35]"
84248,"[80, 9648, 53]"
42690,"[9648, 80, 18, 53]"
115162,"[80, 18]"
5067,"[27, 18, 9648]"
84035,[]
76777,"[9648, 18]"
76775,[18]
76772,"[18, 53]"
147360,[18]
4709,[35]
68754,[18]
43462,[18]
46184,[80]
116712,"[18, 14, 10749]"
64418,[]
92254,"[35, 18]"
169479,[]
105549,"[10749, 18]"
47612,"[35, 18]"
92413,[18]
214600,[]
348678,"[35, 18]"
238985,"[18, 10749, 37]"
55873,"[28, 12, 10749]"
163312,[18]
352024,[16]
67018,[18]
24041,"[18, 53]"
134409,[99]
334878,[35]
173080,[27]
46695,[27]
84951,[27]
57845,"[878, 27, 28]"
79500,"[10751, 18, 14, 35, 878]"
47360,"[28, 12, 14]"
47363,"[28, 12, 14]"
28920,"[35, 878]"
359807,[99]
56589,[35]
259835,"[28, 12]"
373355,[99]
373451,"[10402, 99]"
326094,[35]
276905,"[12, 16, 35, 10751]"
323675,"[28, 35]"
312669,"[18, 35, 10749]"
377565,"[35, 18]"
53301,[18]
47367,[]
59264,[]
27069,"[18, 28, 35, 53]"
366924,"[28, 16, 878]"
27748,"[35, 80, 18, 10769]"
256102,[99]
85268,"[18, 28]"
320005,"[18, 878]"
211845,[18]
136716,[]
204269,[99]
79911,"[27, 878]"
309968,"[35, 53, 10749]"
276898,[99]
217587,[99]
158431,"[12, 53]"
46442,[99]
53290,"[99, 10769]"
187633,"[18, 12]"
211139,"[18, 28, 12]"
95838,"[37, 28, 10749]"
274817,"[10769, 18, 35]"
3692,"[28, 12]"
73477,"[37, 10752]"
112570,"[18, 37, 10749, 28]"
56083,[35]
43036,"[27, 878]"
67083,"[28, 99]"
87943,[99]
162505,"[99, 18]"
63318,[18]
85729,"[35, 10749, 14]"
255396,[]
319888,"[35, 18, 36]"
375290,"[53, 28, 18, 36]"
376047,"[10749, 18]"
145373,[37]
145379,[37]
74197,[37]
149691,[37]
150708,[37]
222619,"[28, 14, 878]"
26703,[27]
264036,[]
104081,"[18, 10769]"
64462,"[18, 35, 10749, 10769]"
65795,[18]
161024,[]
35411,"[18, 10769]"
109690,[]
222030,[]
42107,[99]
331962,"[18, 80, 53]"
27428,"[9648, 27, 53]"
273973,[99]
301729,"[878, 53, 14]"
224885,[18]
165718,"[16, 35, 10749]"
329805,"[18, 10749]"
83617,[35]
276883,[99]
320181,"[878, 18]"
283710,"[18, 36]"
29351,"[27, 878]"
255575,[]
127468,[]
291154,"[18, 10749, 35]"
261815,[18]
44554,"[18, 28, 12]"
273899,[18]
337029,"[27, 53]"
345235,"[28, 35]"
336807,[18]
70412,"[10769, 80, 27, 18, 28]"
38268,"[12, 878, 28]"
35021,"[18, 14]"
301744,"[53, 27]"
97666,[35]
220029,"[18, 10770]"
157293,"[18, 10402]"
187737,[]
220176,"[18, 36]"
377136,[]
156220,[99]
67198,"[18, 10749]"
333387,"[53, 9648, 80, 18]"
362057,"[18, 27, 53]"
353378,"[10749, 35]"
300792,"[12, 99]"
348069,[99]
40700,"[18, 35, 10749]"
323435,"[53, 18, 14]"
360030,[99]
378092,"[53, 80]"
378263,[99]
291851,"[18, 36, 10752, 28]"
50938,"[18, 10749, 35]"
117316,"[18, 10749, 53]"
352156,[18]
38677,"[28, 35, 18]"
25366,[99]
340243,"[18, 53]"
139777,"[18, 36, 10749]"
378350,[18]
281968,[18]
333658,"[10770, 18]"
224243,"[27, 9648]"
321258,"[27, 9648, 53]"
343795,[18]
119586,"[35, 27, 10769]"
339547,[27]
285697,[18]
138022,[99]
270357,[99]
340255,"[14, 35, 18]"
48242,"[12, 14, 28, 878, 10769]"
29695,"[18, 27, 9648, 53]"
217471,[]
87737,"[18, 10749]"
44563,"[35, 10749, 10769]"
268350,"[35, 9648]"
334146,[]
346170,"[27, 53]"
72790,"[28, 35, 53, 80, 10402, 10749]"
279096,"[28, 35, 878]"
145385,[]
111561,[35]
155556,[99]
275477,[18]
243794,[36]
335778,[28]
15391,[99]
83001,[35]
373472,[99]
329004,"[18, 878, 53]"
76851,"[53, 10769]"
235450,[]
58500,[18]
376530,"[10751, 99, 12]"
365065,"[18, 878]"
67844,[]
334918,[18]
345775,"[12, 16]"
114284,"[35, 18]"
116306,[]
93521,[16]
63505,"[18, 80, 36]"
170934,[18]
96715,"[18, 10751]"
340357,"[53, 12, 16, 35, 14, 878]"
169721,"[99, 35]"
364116,"[53, 27]"
197785,[18]
291870,[35]
84728,[18]
379297,"[18, 10402]"
21266,"[27, 878]"
137533,"[27, 53, 10770, 878]"
214105,[9648]
364427,"[18, 35, 53]"
333377,[99]
1998,[18]
68555,"[10770, 53, 16, 80, 18, 14]"
50124,"[35, 10749]"
77294,[16]
159514,"[18, 35]"
335051,[35]
320302,"[35, 10749]"
300673,"[28, 18, 36, 53]"
18874,"[16, 28, 53, 80, 878]"
347495,[99]
171902,[99]
11089,[99]
301325,"[18, 9648, 27, 53]"
367536,"[10770, 18, 10751]"
270397,[]
374142,"[18, 99]"
315055,"[53, 18]"
42588,"[35, 18]"
10626,"[35, 18]"
376681,[9648]
53074,"[14, 16, 35, 10751]"
136296,"[99, 10402]"
47717,"[18, 53]"
58396,[]
344277,[53]
63766,[18]
83831,[37]
265531,"[18, 80, 9648]"
350505,[14]
41924,[18]
210609,[37]
253020,"[18, 10752]"
360799,"[28, 12, 9648, 878]"
48180,"[12, 14, 28, 878, 10769]"
35025,[35]
201643,[99]
169634,"[12, 35, 9648]"
39253,"[10749, 35]"
62738,[35]
293122,"[36, 18]"
40356,"[14, 27]"
317723,"[10751, 12, 35]"
122052,[27]
334531,[18]
116714,[18]
248268,[18]
339408,[18]
174369,"[53, 18]"
18174,"[80, 18, 9648, 10749]"
96828,[35]
337960,[18]
46821,"[18, 9648]"
380841,[99]
12831,[]
191465,"[35, 9648]"
380864,[18]
22316,[53]
46430,"[18, 35, 10749, 10769]"
166253,[]
20916,"[10769, 53]"
142631,[35]
210068,[10749]
232795,[]
39837,"[18, 10769]"
82575,"[18, 10769, 28, 80]"
64880,"[10749, 18]"
362100,[]
305819,[]
25801,"[10769, 35, 18]"
215797,[35]
205221,"[18, 10751, 12]"
356057,"[36, 18]"
266038,"[18, 28, 80]"
135713,[99]
43735,"[18, 10749, 10751]"
298986,[10752]
333888,[35]
332709,[35]
18230,"[28, 18, 53]"
44566,"[35, 18, 10402, 10749]"
351072,"[53, 35]"
277528,[99]
296096,"[18, 10749]"
378385,"[28, 18, 10752]"
336669,[18]
372315,[99]
338803,"[18, 36]"
324289,"[10749, 18]"
280617,"[28, 35, 878]"
135097,[35]
170292,[99]
348089,"[10770, 10402]"
250902,[99]
63378,"[35, 18, 10749]"
55283,"[18, 10769, 10749]"
336663,"[18, 14, 10752]"
17720,"[18, 10752]"
335031,[35]
42526,"[18, 27, 53]"
76200,"[80, 18]"
346651,"[28, 878, 53]"
316000,"[18, 10402]"
263341,"[28, 12, 18]"
146198,"[28, 53]"
205584,[14]
336808,"[12, 18]"
376869,[18]
323677,"[28, 18]"
367493,"[18, 10749]"
296879,[]
333371,"[53, 878, 18]"
267860,"[28, 80, 53]"
269149,"[16, 12, 10751, 35]"
279641,"[10752, 35]"
258363,"[53, 18]"
318850,[18]
378200,"[35, 10749]"
267193,"[28, 35]"
287284,"[10749, 18]"
361263,"[18, 10770, 80, 9648]"
367513,[99]
380565,[53]
20051,[35]
24569,"[12, 35, 36, 10749]"
17276,[35]
24571,[35]
60867,"[80, 53]"
262199,[35]
19297,[35]
312804,[18]
19252,[35]
36718,[99]
29114,[27]
56418,"[35, 18]"
62717,"[99, 10402]"
202140,"[18, 10752]"
324978,"[12, 16, 10751]"
200548,"[35, 10749]"
206292,"[878, 18]"
24654,"[99, 18]"
51309,[99]
169798,[18]
98048,[]
209251,[53]
73565,"[35, 18, 10749]"
348674,"[18, 10752]"
164443,[35]
61314,[35]
282084,[99]
342381,[10402]
92060,"[27, 10402]"
37793,"[10402, 27]"
273509,[27]
255278,[53]
368835,[99]
331745,[99]
286595,[18]
371007,"[18, 35]"
36092,"[18, 14, 10749]"
365187,"[10749, 28]"
360387,"[12, 28]"
366249,[35]
78340,[35]
257081,"[12, 18]"
228647,[9648]
87612,"[18, 80]"
125414,[99]
168228,[18]
184260,"[18, 12, 80]"
361183,"[18, 10749, 878]"
285307,"[35, 18]"
287170,"[35, 10749]"
97350,"[18, 14]"
254800,"[10402, 18]"
371003,[27]
373314,"[18, 53]"
377853,[18]
37839,[878]
56943,"[36, 18]"
108476,[99]
159006,[99]
343043,[99]
352162,[18]
102707,[]
73791,[]
381353,[35]
329809,"[35, 80, 18, 10749]"
358403,[53]
336199,"[18, 35]"
337107,[18]
315865,[18]
352025,"[35, 10749]"
329682,"[53, 18, 36]"
330348,[18]
342281,"[35, 10749]"
341392,[35]
24570,"[10749, 35]"
355264,[53]
367215,"[53, 99]"
299824,"[28, 12, 14]"
76282,[35]
44637,[35]
86186,"[10770, 18]"
84865,[35]
359154,"[36, 18]"
33842,"[10769, 53]"
82157,"[10751, 18]"
124480,[]
157447,[18]
110395,"[12, 16, 10751, 14]"
43292,[]
211317,[99]
278514,[]
100669,"[18, 27, 53, 28]"
257450,"[27, 35]"
165404,[]
49518,"[28, 10769]"
166258,[]
59372,[18]
117142,[18]
97437,"[28, 18, 35, 10749]"
83902,"[18, 10749]"
134841,[10751]
78827,[]
20731,"[10769, 53]"
159436,[]
277751,[]
20656,"[18, 10749]"
35907,"[28, 18, 10769]"
19293,[35]
341050,"[28, 53, 9648]"
354251,"[14, 53, 27, 878]"
324803,"[27, 53]"
363264,"[18, 27, 9648, 53]"
333350,[99]
257454,[35]
29212,[53]
56309,[35]
127688,[35]
93193,"[80, 18, 9648]"
128866,"[27, 878]"
161374,"[12, 53]"
18044,"[27, 878]"
4289,"[27, 878, 53]"
28346,"[35, 27]"
90030,"[878, 27]"
253282,[18]
307318,[]
60389,"[35, 18, 10751]"
329063,"[16, 18]"
49991,[99]
28509,"[27, 878]"
109174,"[27, 53]"
44548,"[28, 27, 53, 878]"
44184,"[27, 878]"
69075,"[27, 878, 12, 53]"
29889,"[28, 12, 27, 53]"
67320,[27]
86495,[18]
151062,[]
27674,[27]
370168,[99]
58769,[16]
125087,[18]
74942,"[36, 18]"
31907,[18]
288186,[18]
374618,"[27, 14]"
71120,"[18, 28]"
57568,"[27, 53]"
47655,"[14, 27, 53]"
85512,"[27, 9648, 53]"
27941,"[27, 878, 10751, 10769]"
28686,[27]
44385,"[27, 53]"
96334,"[18, 80]"
60825,"[35, 14]"
298584,[27]
306547,"[18, 80]"
379998,[99]
382436,[]
190269,"[80, 18]"
237433,[]
63142,"[18, 53, 10749]"
308409,"[18, 10751]"
379335,"[10402, 35, 18]"
89816,"[16, 10751, 35]"
278051,"[18, 28, 35]"
57144,"[35, 80]"
46426,"[18, 10769]"
68720,"[35, 10749]"
351365,[35]
105465,[35]
67908,[99]
74558,[]
286940,"[10751, 16, 12]"
139820,"[99, 36]"
67740,[27]
82028,"[80, 28, 35]"
354857,"[35, 10770, 16, 878]"
65707,"[18, 14, 9648, 10749]"
82094,"[16, 14, 27]"
367492,"[10749, 18]"
100275,"[27, 35]"
73800,[28]
365222,"[28, 18, 36]"
41188,"[18, 35, 53, 10749, 10769]"
118408,"[18, 16, 14]"
60604,"[10749, 18]"
44850,"[18, 35, 10749, 10769]"
67327,"[28, 18]"
23529,"[18, 10751, 10769]"
54769,[35]
20221,[35]
114922,"[35, 10769]"
182219,[35]
81666,[35]
290365,"[18, 878]"
46258,[35]
225244,[35]
253395,[18]
82153,"[99, 10402]"
77585,[35]
180363,[]
203547,[]
248543,[18]
56992,[]
36301,"[16, 10751]"
60498,[]
50934,[]
126219,[18]
202172,[]
278771,"[18, 27]"
353609,"[35, 10751]"
208431,"[18, 10749]"
331354,[35]
9321,"[28, 53]"
183176,[99]
228204,[]
257614,"[99, 10402]"
340881,"[10751, 18]"
382951,"[18, 10751]"
216529,[99]
107587,[]
59944,"[10749, 18]"
363185,"[10749, 35]"
150025,[37]
74831,[27]
148184,"[99, 36, 53]"
30909,"[18, 27, 53]"
114354,[18]
112631,"[53, 18]"
234815,"[80, 18]"
240628,"[12, 18]"
258450,[18]
312101,[]
186066,"[35, 18]"
82265,[18]
157153,[35]
43953,"[10751, 16]"
128177,[18]
249368,[]
119616,[18]
197790,[28]
81524,[99]
185248,"[18, 9648, 878, 53]"
280901,[99]
20205,"[28, 12, 878]"
203351,"[28, 878]"
197624,"[10770, 878, 28]"
24198,"[27, 878, 28]"
180935,[]
179398,"[35, 80, 10749]"
237200,[99]
273598,"[12, 10749]"
354100,"[37, 99]"
143983,"[10402, 18]"
373441,[99]
217172,[35]
100528,[18]
279634,[18]
334894,"[27, 878, 53]"
52236,"[12, 99]"
166256,[]
303398,[]
295508,[53]
71064,"[12, 53, 18]"
362291,"[18, 53]"
205211,[]
318484,[]
166225,"[28, 53]"
71920,[]
354547,"[18, 27]"
41901,"[18, 35, 10749]"
345426,"[10749, 18, 28]"
101783,"[28, 53, 10769]"
86576,"[53, 28, 10749]"
46428,"[18, 10769, 80]"
257087,[27]
217605,[]
49098,"[99, 10769]"
104548,"[27, 10769]"
313108,[18]
382155,"[28, 18, 80, 53]"
74919,"[28, 80]"
139635,[]
44528,[18]
127329,"[28, 18]"
85580,[10751]
9939,[]
379873,[35]
137269,[99]
44239,[16]
20534,"[18, 10769, 10749]"
21665,[28]
166027,"[53, 18, 10749]"
117341,"[18, 10749, 10769, 10402, 9648]"
211105,"[53, 27]"
115153,"[18, 28, 10749, 10769]"
72051,"[28, 18]"
361866,[]
159069,[]
127531,"[18, 28, 10769]"
196852,"[12, 28, 18]"
135199,"[18, 10769]"
117099,"[18, 10769]"
336735,"[28, 18, 10749]"
277229,"[18, 28]"
232817,[]
66702,"[18, 10769, 10749]"
103212,"[53, 10769]"
158780,[]
184395,[]
195557,[99]
195562,[]
195535,[99]
195561,[]
195653,[99]
195713,[]
163111,[99]
195732,[99]
196044,[99]
202020,[]
156529,"[10749, 18]"
184522,[]
161898,[]
303982,[35]
228184,[35]
153695,[53]
300602,"[35, 16, 12]"
258585,[18]
41093,"[10749, 35, 18]"
53871,"[10402, 99]"
283424,[]
57296,"[99, 10402]"
324317,"[10402, 99]"
23729,"[80, 99, 28]"
258749,"[14, 35, 18]"
373878,"[35, 12]"
371645,"[18, 12, 35]"
347064,"[878, 28, 27]"
347847,"[27, 878]"
354110,"[37, 18]"
20132,"[28, 10769, 53]"
97341,"[18, 35, 10749, 10769]"
22429,[35]
20390,[10749]
58725,"[28, 18, 36]"
39217,"[18, 35, 10749]"
83903,"[18, 35, 878, 10751, 10769]"
15978,[27]
40017,"[10769, 53]"
276387,[]
20296,[53]
161212,[]
181267,[99]
272220,[53]
301687,[]
107391,[]
49496,"[18, 27, 53, 878, 10749, 10769]"
218150,[]
371442,[35]
220500,[18]
31364,[18]
129882,"[18, 14]"
202253,"[99, 18]"
114006,[18]
69346,[53]
21555,"[18, 35, 10749, 10769]"
58302,"[28, 80, 10769, 53]"
97361,"[18, 53, 80, 10769]"
243416,[]
237422,[18]
330430,[]
140231,"[18, 28]"
65719,"[18, 10402, 9648]"
20623,"[18, 10769]"
48318,[18]
129820,[18]
362812,"[10749, 18]"
170856,[]
45886,"[18, 878]"
118635,"[14, 99, 18]"
281122,[]
149094,[99]
111988,"[10752, 18, 36]"
249347,[99]
278269,[99]
44351,"[35, 18, 14, 27]"
46857,[18]
36224,"[27, 80, 18]"
88860,[18]
219693,[18]
86077,[99]
64225,"[10749, 35, 18, 14]"
47239,[18]
111248,[99]
201639,[99]
44066,[18]
177564,[]
87394,[99]
217247,[]
27598,[10751]
245324,[18]
78547,[18]
73094,"[16, 12, 10751, 14]"
175380,"[878, 18]"
129933,[18]
94807,[]
71117,[]
4747,"[18, 10769]"
178907,[18]
202662,[18]
20907,[18]
74903,[18]
80080,[18]
31450,"[18, 10769]"
265845,[]
27671,"[27, 53]"
138093,"[36, 99, 10769]"
69022,"[18, 878]"
64404,[18]
149455,[18]
69917,"[18, 99]"
126610,[99]
84848,[18]
52701,"[14, 99, 878, 10751]"
10749,[18]
131398,[]
62759,"[35, 18]"
336970,"[18, 10770]"
155052,[18]
92988,"[53, 18]"
45204,"[18, 10769]"
10500,[18]
101965,"[10769, 18]"
149727,[18]
162877,"[18, 10749]"
49446,"[35, 18]"
19008,[35]
292533,[18]
108949,[18]
11869,[35]
128714,[]
383725,[]
45677,[18]
8846,[18]
69019,"[16, 10402]"
94790,[18]
84023,[18]
101917,[18]
108639,"[18, 10402, 14, 10749]"
80990,[18]
56487,[]
66541,[]
65504,"[878, 10751, 16]"
85904,"[10402, 18, 14]"
152653,[]
185153,[]
70503,[18]
121740,[18]
46212,[18]
160960,"[35, 18]"
33297,[99]
76547,[18]
83185,[18]
182991,[99]
161361,[99]
376951,[99]
312399,"[878, 14]"
40123,[16]
47510,[35]
62297,[18]
11445,"[18, 10769]"
372946,[]
41472,"[18, 10749, 53]"
180879,[]
343825,[99]
67263,[18]
26368,"[16, 18, 14]"
145191,[]
158968,"[99, 18]"
100086,[]
35451,[18]
271667,[18]
123406,[18]
125795,[18]
49695,"[18, 10749, 14]"
79860,[]
350765,[]
254313,[18]
7274,[18]
169108,[99]
225760,"[18, 10749]"
114645,"[18, 36]"
36895,[18]
228216,[]
4979,[18]
282553,[18]
265793,[18]
105760,[18]
67355,[18]
44436,"[99, 10402]"
103953,"[878, 18, 10749]"
211714,[99]
246417,[27]
243934,[]
64944,"[18, 28, 53]"
88302,[10769]
180695,[10402]
218728,[18]
70794,[]
1837,"[10749, 18]"
98642,[]
335201,[99]
70457,"[18, 53]"
89757,[18]
35749,[18]
302436,"[14, 10751]"
49941,[]
189556,[99]
89560,"[35, 18]"
136141,[99]
47900,"[10752, 35, 18, 14]"
115239,[18]
271124,"[14, 10402]"
44673,"[18, 27, 53, 10769]"
76760,[]
48449,"[10769, 10751, 35, 12, 18]"
282086,"[18, 35]"
104374,[18]
382725,[27]
375732,"[10402, 99]"
378227,[18]
111974,[27]
68876,[18]
14489,"[10751, 14, 10749]"
39241,[99]
49125,"[18, 36]"
85265,[18]
269843,[99]
171213,"[10749, 18]"
104354,[18]
276702,[99]
46632,"[10751, 35, 10402, 14]"
112044,"[18, 878, 53]"
39798,[18]
105254,[18]
44072,[18]
162396,[]
39510,"[16, 14]"
275932,[]
107852,[18]
28525,[18]
198450,"[18, 14]"
16403,"[18, 35, 14]"
79048,"[18, 35]"
106538,"[10749, 18]"
361980,"[12, 10751]"
163077,[]
143959,"[35, 10751, 10402, 10769]"
65120,"[18, 10769]"
293313,"[35, 10751]"
140278,[]
353641,[10751]
270936,[99]
293471,[10751]
364387,[10751]
52775,"[35, 10402]"
64504,"[10749, 35]"
61320,"[16, 10751]"
61313,"[16, 10751]"
69120,[]
72654,"[27, 35]"
74955,[99]
78563,[18]
33130,[10769]
57954,"[99, 35]"
84026,[]
122356,[]
148853,[]
73503,"[99, 10769]"
206157,"[37, 27]"
16159,"[35, 27, 37]"
27496,[27]
185495,"[27, 9648]"
123897,[]
70748,"[18, 28, 10769]"
214355,[35]
186738,"[28, 80]"
68173,[35]
37993,[18]
116146,[18]
44589,"[28, 18, 80, 35, 10749]"
278778,"[28, 35, 80]"
352720,"[10749, 18, 10752]"
316111,[35]
260163,"[27, 18]"
286367,[27]
178687,[27]
52416,[27]
51205,[18]
280045,[35]
205943,"[27, 53, 9648]"
169865,"[27, 878]"
216068,[35]
308269,"[53, 27]"
74727,"[80, 27]"
38440,"[10749, 80, 18]"
316840,"[14, 10751]"
236007,"[28, 12]"
20182,"[18, 27, 878]"
46432,"[18, 10769, 10749]"
347807,[28]
59362,"[35, 18, 10749]"
20494,"[35, 80]"
20145,"[35, 53]"
20092,"[18, 10769]"
253578,[35]
92193,"[18, 28, 53, 10769]"
226092,"[28, 10749, 878, 53]"
28389,[27]
72661,[]
41078,"[12, 16, 14]"
73129,[18]
61552,[]
103539,"[18, 10769]"
17582,[18]
159245,[99]
279598,"[18, 16]"
42346,"[35, 10769]"
47723,[18]
21751,"[10751, 18]"
104172,[]
318851,"[10749, 18]"
118727,"[16, 10751]"
150578,[]
291122,[]
319179,"[14, 18, 10751]"
121754,"[10751, 18]"
162458,"[10402, 18]"
242289,[18]
49782,[18]
150223,[18]
241593,[99]
11946,"[35, 10751]"
260182,[]
96419,"[18, 9648, 10749]"
82342,[]
78282,[99]
268669,[99]
28527,"[18, 10749, 10769]"
347317,"[28, 10749]"
41228,"[10749, 35, 10751, 18]"
16010,[18]
106669,"[53, 878, 18]"
85087,"[18, 10769]"
238436,[10402]
90034,"[16, 35, 10751, 14]"
192480,[]
172973,[]
90319,"[16, 10751]"
72214,"[16, 10751, 14]"
263112,[]
114931,"[18, 10769]"
49908,[18]
107019,"[53, 18]"
329216,[18]
80324,"[10749, 18, 10402]"
365375,[18]
337104,[18]
30345,"[9648, 53]"
47149,"[80, 18, 53]"
49498,[80]
89242,"[10749, 12, 18]"
190410,[18]
200016,[]
47011,"[99, 10769]"
93440,[99]
97707,"[99, 10770]"
100250,[]
342686,"[18, 878]"
125727,"[18, 28]"
99495,[]
270024,[18]
100017,[18]
36296,[18]
381670,[]
252476,[18]
117565,[99]
141757,"[27, 18]"
273890,[]
70967,"[53, 80]"
105033,"[28, 80]"
161535,[]
71630,"[18, 12, 35]"
145909,"[10752, 18]"
384262,[99]
130802,[]
90616,"[28, 878]"
89921,"[28, 53, 10769]"
369362,[99]
366736,"[10752, 36, 18]"
351981,[16]
341007,"[10751, 16, 12]"
241927,[27]
77958,[18]
20294,"[18, 28, 35, 10749]"
36204,"[10769, 53]"
20454,"[18, 10769]"
46383,[18]
59904,"[28, 53]"
22448,"[28, 80, 18, 10749]"
159434,"[10402, 35, 10749]"
15411,"[35, 18]"
46409,"[10749, 18]"
19418,[35]
66537,"[18, 10749]"
14467,"[18, 35, 10749]"
15864,"[18, 35, 10749]"
19624,"[18, 10769, 10749]"
14071,"[18, 35, 10749]"
20832,[35]
15974,"[10751, 35]"
23848,"[18, 10769]"
16383,"[10769, 53]"
14546,[35]
25510,"[80, 18, 10769, 10749]"
372985,[18]
379388,[18]
383255,[99]
378505,[]
14193,"[28, 35, 10749, 10769]"
330381,[18]
15979,"[10769, 27, 53]"
15464,[]
55376,"[28, 18, 10749, 53]"
21822,"[18, 10769]"
36919,[35]
342163,"[10749, 35]"
106414,[28]
371462,[18]
75282,"[18, 10769, 10749]"
123979,[]
126563,[99]
2890,[99]
199283,[18]
333164,[]
149326,[99]
73775,"[18, 10749]"
65216,[]
65280,"[53, 10749]"
148411,[]
6417,[18]
43925,"[18, 10751]"
8444,"[18, 35]"
65771,"[10749, 18]"
13798,"[12, 16, 10751]"
129518,[]
95240,"[878, 18, 10402]"
88395,"[18, 10749]"
69016,[18]
38668,[99]
83299,"[18, 10769, 35]"
44517,[]
61699,"[99, 10752]"
182768,"[14, 28, 16, 878]"
96497,[]
10129,[18]
76350,"[18, 10749]"
40522,"[18, 10769]"
52538,"[35, 18]"
353533,"[10749, 28, 10751, 18]"
80276,"[28, 18, 35]"
83889,"[28, 10769]"
23381,"[28, 10769, 53]"
56986,"[28, 35]"
37172,"[28, 10769, 53]"
94965,"[10769, 18]"
85813,[]
48315,[878]
73578,[]
224061,"[28, 35, 18]"
111836,"[28, 35, 10769]"
262227,"[35, 10751, 28, 18, 10749]"
138667,"[10769, 18]"
80539,"[28, 80, 10769]"
125835,"[10749, 35]"
148265,"[10749, 878]"
79210,"[18, 28, 10769]"
40909,"[35, 28, 18, 10769]"
80805,[]
349135,"[53, 28, 878]"
67988,"[27, 28, 35]"
227871,"[28, 27]"
28188,[27]
196907,[18]
84904,"[99, 12, 18]"
104927,[27]
61025,"[18, 99]"
342672,[35]
19980,"[35, 80]"
85708,[]
18673,[53]
187579,"[10770, 99]"
16008,[27]
20891,"[12, 10751, 14]"
117790,[18]
112346,[18]
199879,[]
96594,[]
52073,[18]
308671,[18]
97547,[]
189420,[99]
284620,[]
76099,"[80, 18, 36]"
209312,[]
238456,[99]
24603,"[28, 35, 10769, 10402]"
82409,[18]
20507,"[10769, 27, 9648]"
82279,[10751]
267035,[35]
74661,[18]
138449,[35]
50730,[10751]
67509,[18]
78701,"[18, 10749, 10769]"
274202,[]
8144,[37]
141010,[37]
77257,[27]
276537,"[18, 99, 36]"
28812,[53]
332721,[35]
4680,"[80, 18]"
77859,"[16, 10751, 18]"
256103,[18]
44425,"[28, 35, 80]"
44565,"[35, 18]"
44978,"[35, 10751]"
34144,"[35, 10769]"
49028,"[28, 80, 18]"
115905,"[27, 10769]"
354388,[99]
112947,"[878, 18]"
88377,"[27, 28, 53, 80, 10769]"
79836,[35]
61540,"[9648, 53]"
73835,[35]
81521,[27]
61203,"[10769, 80, 18]"
56901,[53]
53569,"[80, 18]"
73582,"[18, 28, 35, 10749]"
61400,"[18, 35, 10749, 10769]"
71481,"[18, 9648, 53]"
215726,[18]
158519,"[53, 27]"
84240,[27]
267522,[]
78377,[35]
141679,"[35, 18, 10402]"
259460,[18]
384894,[878]
362243,[]
287322,[18]
96552,[99]
105833,"[18, 10749]"
347184,[99]
250919,"[14, 10751]"
31319,[18]
60616,"[18, 10769]"
123707,"[10749, 80, 18]"
227481,"[10770, 36, 18]"
105572,[10749]
354023,[]
308823,[18]
135362,[18]
18508,"[18, 10769]"
20934,"[10751, 14]"
89722,"[27, 10769]"
19759,"[878, 12, 14]"
185354,"[878, 53, 10752]"
64190,"[18, 10751, 10769]"
41039,[18]
64935,"[80, 9648]"
2764,[]
286512,[18]
17302,[]
326305,[99]
57983,"[36, 12, 35, 14]"
48489,"[28, 18, 10749, 53]"
78539,[18]
296225,[35]
369366,"[16, 80, 99]"
64649,"[10749, 53]"
75179,"[53, 10769]"
72615,"[53, 18, 10749]"
71496,"[18, 14]"
53472,"[10749, 9648, 53]"
3048,"[99, 10769]"
78072,"[28, 18, 27]"
201214,[]
45064,"[18, 35]"
180555,[99]
382517,"[16, 35, 10751, 12]"
332880,[10751]
376515,[99]
380694,[99]
370870,[18]
369364,[99]
50861,[35]
238529,[99]
16123,[878]
197788,"[80, 35]"
14814,[27]
108582,[]
37311,"[12, 10749, 18, 36]"
193177,[18]
321377,"[878, 27]"
288286,"[18, 10402, 10749]"
16803,"[35, 18]"
347465,[35]
173421,"[18, 10749]"
48128,"[878, 35]"
48122,[35]
16513,"[28, 35]"
